Year,Date,Type,Landsize,BuildingArea,Rooms2,Bathroom,Car,Suburb,Distance,Date_int,Type_int,Suburb_avg,Price,(Predict)
2016.0,2016-11-27,h,268.0,143.18,3.0,1.0,0.0,Footscray,6.4,1480204800.0,2.0,718375.0,886500.0,924978
2016.0,2016-05-28,h,458.0,98.0,3.0,2.0,0.0,Footscray,6.4,1464393600.0,2.0,718375.0,767500.0,887669
2016.0,2016-05-28,t,606.86,132.89,3.0,1.46,1.72,Footscray,6.4,1464393600.0,1.0,718375.0,740000.0,742055
2016.0,2016-05-28,u,628.02,79.0,2.0,2.0,1.0,Footscray,6.4,1464393600.0,0.0,718375.0,395000.0,417193
2016.0,2016-05-28,h,369.0,151.0,4.0,2.0,1.0,Footscray,6.4,1464393600.0,2.0,718375.0,815000.0,964374
2016.0,2016-08-28,t,626.42,121.02,2.0,1.35,1.52,Footscray,6.4,1472342400.0,1.0,718375.0,535000.0,520687
2016.0,2016-08-28,t,102.0,102.0,3.0,2.0,2.0,Footscray,6.4,1472342400.0,1.0,718375.0,757000.0,662139
2016.0,2016-08-28,h,799.0,160.0,4.0,1.0,1.0,Footscray,6.4,1472342400.0,2.0,718375.0,1450000.0,1234342
2016.0,2016-07-30,h,355.0,74.0,2.0,1.0,1.0,Footscray,6.4,1469836800.0,2.0,718375.0,745000.0,709593
2016.0,2016-07-30,h,274.0,275.0,2.0,1.0,2.0,Footscray,6.4,1469836800.0,2.0,718375.0,716000.0,796387
2016.0,2016-03-09,h,680.0,170.0,3.0,2.0,3.0,Glen Iris,9.2,1457481600.0,2.0,1570903.42,1735000.0,1623750
2016.0,2016-03-09,u,627.39,121.03,2.0,1.32,1.47,Glen Iris,9.2,1457481600.0,0.0,1570903.42,490000.0,504885
2016.0,2016-03-09,h,653.0,180.53,2.5,1.0,2.0,Glen Iris,9.2,1457481600.0,2.0,1570903.42,1699000.0,1686567
2016.0,2016-03-09,h,856.0,265.0,4.0,3.0,2.0,Glen Iris,9.2,1457481600.0,2.0,1570903.42,3400000.0,2933622
2016.0,2016-03-09,h,919.0,353.0,4.5,3.0,2.0,Glen Iris,9.2,1457481600.0,2.0,1570903.42,3730000.0,3417677
2016.0,2016-03-12,h,868.0,217.0,4.0,2.0,2.0,Glen Iris,9.2,1457740800.0,2.0,1570903.42,1800000.0,2309892
2016.0,2016-03-12,u,627.0,121.03,1.0,1.31,1.45,Glen Iris,9.2,1457740800.0,0.0,1570903.42,350000.0,380495
2016.0,2016-03-12,h,695.39,188.72,3.0,1.92,1.9,Glen Iris,9.2,1457740800.0,2.0,1570903.42,2260000.0,2268859
2016.0,2016-03-12,t,594.84,182.39,3.0,1.81,1.85,Glen Iris,9.2,1457740800.0,1.0,1570903.42,1753000.0,1707740
2016.0,2016-03-12,h,739.0,183.0,4.0,2.0,1.0,Glen Iris,9.2,1457740800.0,2.0,1570903.42,1998000.0,1829283
2017.0,2017-04-03,u,615.09,85.0,2.0,1.0,1.0,Glen Iris,9.2,1491177600.0,0.0,1570903.42,671000.0,611226
2017.0,2017-04-03,h,682.44,185.3,4.0,1.86,1.87,Glen Iris,9.2,1491177600.0,2.0,1570903.42,1950000.0,1982269
2017.0,2017-04-03,t,648.68,163.55,3.0,1.6,1.74,Glen Iris,9.2,1491177600.0,1.0,1570903.42,1155000.0,1162328
2017.0,2017-04-03,h,1318.0,190.75,4.0,2.0,4.0,Glen Iris,9.2,1491177600.0,2.0,1570903.42,3110000.0,2971876
2017.0,2017-04-03,h,627.0,183.12,3.0,1.0,2.0,Glen Iris,9.2,1491177600.0,2.0,1570903.42,1780000.0,1908499
2017.0,2017-04-03,h,217.0,163.0,3.0,2.0,2.0,Glen Iris,9.2,1491177600.0,2.0,1570903.42,1425000.0,1356986
2016.0,2016-04-06,u,633.8,160.86,2.0,1.58,1.73,Glen Iris,9.2,1459900800.0,0.0,1570903.42,1090000.0,1054695
2016.0,2016-04-06,h,753.0,118.0,3.0,1.0,1.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,1530000.0,1672269
2016.0,2016-04-06,h,708.0,323.0,4.0,4.0,2.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,1900000.0,2135982
2016.0,2016-04-06,u,627.29,121.03,2.0,1.31,1.46,Glen Iris,9.2,1459900800.0,0.0,1570903.42,475000.0,448724
2016.0,2016-04-06,h,660.0,175.04,2.5,1.0,2.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,1500000.0,1487570
2016.0,2016-04-06,h,704.0,134.0,3.0,2.0,1.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,1360000.0,1500118
2016.0,2016-04-06,h,619.0,327.0,5.0,3.0,4.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,2175000.0,2188170
2016.0,2016-04-06,h,638.0,314.0,4.0,3.0,2.0,Glen Iris,9.2,1459900800.0,2.0,1570903.42,2325000.0,2120924
2016.0,2016-06-08,h,630.0,314.0,4.0,2.0,3.0,Glen Iris,9.2,1465344000.0,2.0,1570903.42,2538000.0,2129324
2016.0,2016-06-08,u,627.0,121.03,1.0,1.31,1.45,Glen Iris,9.2,1465344000.0,0.0,1570903.42,255000.0,372584
2016.0,2016-06-08,h,1258.0,254.0,4.0,3.0,4.0,Glen Iris,9.2,1465344000.0,2.0,1570903.42,2300000.0,2613067
2016.0,2016-07-05,u,624.47,63.0,2.0,1.0,1.0,Glen Iris,9.2,1467676800.0,0.0,1570903.42,550000.0,540295
2016.0,2016-07-05,h,704.0,134.0,3.0,2.0,1.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,1600000.0,1517061
2016.0,2016-07-05,h,904.0,187.4,3.0,2.0,2.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,2100000.0,2115462
2016.0,2016-07-05,h,593.62,175.59,3.0,1.74,1.81,Glen Iris,9.2,1467676800.0,2.0,1570903.42,1520000.0,1521550
2016.0,2016-07-05,h,745.0,157.0,3.5,2.0,2.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,2115000.0,2069516
2016.0,2016-07-05,h,625.0,188.0,3.0,2.0,2.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,1700000.0,1930725
2016.0,2016-07-05,h,859.0,191.27,4.0,2.0,2.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,3500000.0,3460557
2016.0,2016-07-05,h,652.0,182.42,3.0,2.0,2.0,Glen Iris,9.2,1467676800.0,2.0,1570903.42,1750000.0,1760753
2016.0,2016-07-11,u,625.88,121.31,2.0,1.38,1.58,Glen Iris,9.2,1468195200.0,0.0,1570903.42,580000.0,550202
2016.0,2016-07-11,h,233.0,147.72,3.0,2.0,1.0,Glen Iris,9.2,1468195200.0,2.0,1570903.42,967500.0,1198742
2016.0,2016-07-11,h,553.0,143.0,4.0,2.0,3.0,Glen Iris,9.2,1468195200.0,2.0,1570903.42,2077000.0,1839658
2016.0,2016-07-11,h,1184.0,305.0,4.0,3.0,2.0,Glen Iris,9.2,1468195200.0,2.0,1570903.42,2850000.0,2594781
2016.0,2016-08-10,t,636.96,170.47,4.0,1.68,1.77,Glen Iris,9.2,1470787200.0,1.0,1570903.42,1350000.0,1365751
2016.0,2016-08-10,u,628.01,65.0,2.0,1.0,1.0,Glen Iris,9.2,1470787200.0,0.0,1570903.42,411000.0,415596
2016.0,2016-08-10,h,215.0,166.04,3.0,1.0,1.0,Glen Iris,9.2,1470787200.0,2.0,1570903.42,1222000.0,1240520
2016.0,2016-08-10,h,662.0,176.67,3.5,2.0,2.0,Glen Iris,9.2,1470787200.0,2.0,1570903.42,1550000.0,1557115
2016.0,2016-10-09,h,297.0,179.36,3.0,1.0,2.0,Glen Iris,9.2,1475971200.0,2.0,1570903.42,1660000.0,1637693
2016.0,2016-10-09,h,650.0,188.46,5.5,3.0,2.0,Glen Iris,9.2,1475971200.0,2.0,1570903.42,2250000.0,2234989
2016.0,2016-10-09,u,281.0,163.99,2.5,2.0,2.0,Glen Iris,9.2,1475971200.0,0.0,1570903.42,1162000.0,1147992
2016.0,2016-10-09,h,689.46,187.34,4.0,1.89,1.89,Glen Iris,9.2,1475971200.0,2.0,1570903.42,2100000.0,2084298
2016.0,2016-10-09,h,630.0,351.0,4.0,2.0,2.0,Glen Iris,9.2,1475971200.0,2.0,1570903.42,2020000.0,2223807
2016.0,2016-10-09,h,207.0,140.25,2.0,0.0,0.0,Glen Iris,9.2,1475971200.0,2.0,1570903.42,845000.0,802128
2016.0,2016-10-09,h,370.0,175.37,3.0,2.0,2.0,Glen Iris,9.2,1475971200.0,2.0,1570903.42,1510000.0,1534847
2016.0,2016-10-12,h,659.0,212.0,4.0,2.0,2.0,Glen Iris,9.2,1476230400.0,2.0,1570903.42,2010000.0,1952779
2016.0,2016-10-12,h,598.22,184.2,4.0,1.84,1.86,Glen Iris,9.2,1476230400.0,2.0,1570903.42,1870000.0,1889575
2016.0,2016-10-12,h,701.7,30.0,4.0,3.0,4.0,Glen Iris,9.2,1476230400.0,2.0,1570903.42,2975000.0,2729909
2016.0,2016-10-12,u,621.4,121.45,2.0,1.0,1.0,Glen Iris,9.2,1476230400.0,0.0,1570903.42,585000.0,589574
2016.0,2016-10-12,h,669.0,167.85,3.0,2.0,2.0,Glen Iris,9.2,1476230400.0,2.0,1570903.42,1275000.0,1439810
2016.0,2016-10-12,u,63.0,52.0,1.0,1.0,1.0,Glen Iris,9.2,1476230400.0,0.0,1570903.42,452000.0,440032
2016.0,2016-10-12,t,365.0,178.74,3.0,2.0,2.0,Glen Iris,9.2,1476230400.0,1.0,1570903.42,1625000.0,1582331
2016.0,2016-12-11,h,743.0,183.45,4.0,3.0,2.0,Glen Iris,9.2,1481414400.0,2.0,1570903.42,1800000.0,1828802
2016.0,2016-12-11,h,650.0,136.0,3.0,1.0,3.0,Glen Iris,9.2,1481414400.0,2.0,1570903.42,1820000.0,1562140
2016.0,2016-12-11,u,1097.0,38.0,1.0,1.0,1.0,Glen Iris,9.2,1481414400.0,0.0,1570903.42,291000.0,378318
2016.0,2016-12-11,u,123.0,130.71,2.0,1.0,2.0,Glen Iris,9.2,1481414400.0,0.0,1570903.42,710000.0,712396
2016.0,2016-12-11,h,701.12,190.99,4.0,1.96,1.94,Glen Iris,9.2,1481414400.0,2.0,1570903.42,3000000.0,2878676
2016.0,2016-12-11,h,652.0,230.0,4.0,2.0,2.0,Glen Iris,9.2,1481414400.0,2.0,1570903.42,2376000.0,2114575
2016.0,2016-12-11,h,698.1,190.04,5.0,1.94,1.92,Glen Iris,9.2,1481414400.0,2.0,1570903.42,2505000.0,2465897
2016.0,2016-12-11,h,644.15,166.41,3.0,1.62,1.74,Glen Iris,9.2,1481414400.0,2.0,1570903.42,1230000.0,1269455
2016.0,2016-12-11,u,634.1,160.39,3.0,1.58,1.74,Glen Iris,9.2,1481414400.0,0.0,1570903.42,1080000.0,1075030
2016.0,2016-12-11,h,251.0,158.05,2.0,1.0,0.0,Glen Iris,9.2,1481414400.0,2.0,1570903.42,1020000.0,1101333
2016.0,2016-12-11,h,504.0,142.0,3.0,1.0,2.0,Glen Iris,9.2,1481414400.0,2.0,1570903.42,1456000.0,1408562
2016.0,2016-08-13,h,607.0,184.57,3.0,2.0,3.0,Glen Iris,9.2,1471046400.0,2.0,1570903.42,1875000.0,1893961
2016.0,2016-08-13,h,385.0,255.0,3.0,3.0,2.0,Glen Iris,9.2,1471046400.0,2.0,1570903.42,1430000.0,1569003
2016.0,2016-05-14,h,696.93,189.08,6.0,2.0,2.0,Glen Iris,9.2,1463184000.0,2.0,1570903.42,2300000.0,2367099
2016.0,2016-05-14,t,745.0,44.0,1.0,1.0,1.0,Glen Iris,9.2,1463184000.0,1.0,1570903.42,345000.0,422885
2016.0,2016-05-14,h,696.0,248.0,5.0,3.0,1.0,Glen Iris,9.2,1463184000.0,2.0,1570903.42,2000000.0,1969925
2016.0,2016-05-14,h,769.0,176.67,4.0,0.0,0.0,Glen Iris,9.2,1463184000.0,2.0,1570903.42,1550000.0,1526301
2016.0,2016-05-14,h,1005.0,178.84,3.5,2.0,4.0,Glen Iris,9.2,1463184000.0,2.0,1570903.42,1625000.0,1715430
2016.0,2016-05-14,u,627.49,121.04,2.0,1.0,1.0,Glen Iris,9.2,1463184000.0,0.0,1570903.42,480000.0,432855
2016.0,2016-10-15,t,84.0,84.0,2.0,1.0,1.0,Glen Iris,9.2,1476489600.0,1.0,1570903.42,585000.0,634516
2016.0,2016-10-15,h,650.0,185.57,5.0,3.0,2.0,Glen Iris,9.2,1476489600.0,2.0,1570903.42,1960000.0,2015925
2016.0,2016-10-15,h,650.0,266.0,4.0,3.0,1.0,Glen Iris,9.2,1476489600.0,2.0,1570903.42,1700000.0,1963463
2016.0,2016-10-15,u,612.31,128.33,2.0,1.0,1.0,Glen Iris,9.2,1476489600.0,0.0,1570903.42,680000.0,671981
2016.0,2016-10-15,h,693.36,188.45,4.0,1.91,1.89,Glen Iris,9.2,1476489600.0,2.0,1570903.42,2225000.0,2238013
2016.0,2016-10-15,t,278.0,166.04,3.0,2.0,2.0,Glen Iris,9.2,1476489600.0,1.0,1570903.42,1220000.0,1223645
2016.0,2016-10-15,h,328.0,176.0,3.0,2.0,2.0,Glen Iris,9.2,1476489600.0,2.0,1570903.42,1375000.0,1553272
2016.0,2016-10-15,h,334.0,115.0,2.0,1.0,2.0,Glen Iris,9.2,1476489600.0,2.0,1570903.42,920000.0,1237335
2016.0,2016-07-16,u,1069.0,33.0,2.0,1.0,1.0,Glen Iris,9.2,1468627200.0,0.0,1570903.42,382000.0,481954
2016.0,2016-07-16,u,625.53,121.04,2.5,0.0,0.0,Glen Iris,9.2,1468627200.0,0.0,1570903.42,545000.0,554375
2016.0,2016-07-16,u,627.0,121.03,2.0,1.31,1.45,Glen Iris,9.2,1468627200.0,0.0,1570903.42,405000.0,433473
2016.0,2016-07-16,t,342.0,170.7,3.5,2.0,2.0,Glen Iris,9.2,1468627200.0,1.0,1570903.42,1350000.0,1335762
2016.0,2016-07-16,h,412.0,123.0,2.0,1.0,1.0,Glen Iris,9.2,1468627200.0,2.0,1570903.42,1280000.0,1010352
2016.0,2016-09-17,u,619.72,121.44,2.0,1.38,1.59,Glen Iris,9.2,1474070400.0,0.0,1570903.42,585000.0,594233
2016.0,2016-09-17,h,652.0,183.85,3.0,1.0,2.0,Glen Iris,9.2,1474070400.0,2.0,1570903.42,1825000.0,1857010
2016.0,2016-09-17,h,802.0,206.0,5.0,4.0,4.0,Glen Iris,9.2,1474070400.0,2.0,1570903.42,2825000.0,2725102
2016.0,2016-09-17,h,885.0,217.0,3.5,2.0,4.0,Glen Iris,9.2,1474070400.0,2.0,1570903.42,2825000.0,2436889
2016.0,2016-09-17,u,626.83,121.02,2.0,1.34,1.5,Glen Iris,9.2,1474070400.0,0.0,1570903.42,520000.0,510907
2016.0,2016-09-17,h,366.0,26.0,3.5,3.0,2.0,Glen Iris,9.2,1474070400.0,2.0,1570903.42,1825000.0,1693004
2017.0,2017-03-18,u,627.33,121.02,1.0,1.0,0.0,Glen Iris,9.2,1489795200.0,0.0,1570903.42,328000.0,353992
2017.0,2017-03-18,h,733.0,186.04,4.0,2.0,3.0,Glen Iris,9.2,1489795200.0,2.0,1570903.42,2016000.0,2035307
2017.0,2017-03-18,h,778.0,326.0,5.0,3.0,3.0,Glen Iris,9.2,1489795200.0,2.0,1570903.42,3085000.0,2563933
2017.0,2017-03-18,h,557.0,180.76,3.0,1.0,3.0,Glen Iris,9.2,1489795200.0,2.0,1570903.42,1710000.0,1790765
2017.0,2017-03-18,h,603.0,182.86,3.0,1.0,3.0,Glen Iris,9.2,1489795200.0,2.0,1570903.42,1770000.0,1868872
2017.0,2017-03-18,h,650.0,182.59,3.0,1.0,2.0,Glen Iris,9.2,1489795200.0,2.0,1570903.42,1765000.0,1841836
2016.0,2016-06-18,u,625.64,121.04,2.0,1.35,1.53,Glen Iris,9.2,1466208000.0,0.0,1570903.42,545000.0,528592
2016.0,2016-06-18,u,627.01,121.04,2.0,1.0,1.0,Glen Iris,9.2,1466208000.0,0.0,1570903.42,511000.0,447312
2016.0,2016-06-18,h,821.0,185.94,2.5,1.0,2.0,Glen Iris,9.2,1466208000.0,2.0,1570903.42,2000000.0,1992740
2016.0,2016-06-18,h,718.0,184.0,2.0,2.0,2.0,Glen Iris,9.2,1466208000.0,2.0,1570903.42,1600000.0,1804585
2016.0,2016-06-18,h,668.0,184.65,3.0,2.0,2.0,Glen Iris,9.2,1466208000.0,2.0,1570903.42,1880000.0,1910144
2016.0,2016-11-19,h,642.0,336.0,5.0,3.0,2.0,Glen Iris,9.2,1479513600.0,2.0,1570903.42,2352500.0,2468267
2016.0,2016-11-19,h,830.0,520.0,5.0,4.0,2.0,Glen Iris,9.2,1479513600.0,2.0,1570903.42,3860000.0,3632068
2016.0,2016-11-19,h,840.0,326.0,4.0,3.0,2.0,Glen Iris,9.2,1479513600.0,2.0,1570903.42,2625000.0,2817209
2016.0,2016-11-19,u,609.92,140.54,2.0,1.0,1.0,Glen Iris,9.2,1479513600.0,0.0,1570903.42,856500.0,805535
2016.0,2016-05-22,u,614.85,125.72,3.0,1.43,1.66,Glen Iris,9.2,1463875200.0,0.0,1570903.42,652000.0,645191
2016.0,2016-05-22,h,400.0,179.34,5.0,2.0,2.0,Glen Iris,9.2,1463875200.0,2.0,1570903.42,1650000.0,1639614
2016.0,2016-08-22,t,624.08,1143.0,2.0,1.0,1.0,Glen Iris,9.2,1471824000.0,1.0,1570903.42,600000.0,715970
2016.0,2016-09-24,u,166.0,129.03,2.0,1.0,2.0,Glen Iris,9.2,1474675200.0,0.0,1570903.42,690000.0,722353
2016.0,2016-09-24,t,541.0,165.24,3.0,2.0,2.0,Glen Iris,9.2,1474675200.0,1.0,1570903.42,1200000.0,1228228
2016.0,2016-09-24,h,677.0,190.8,3.5,3.0,2.0,Glen Iris,9.2,1474675200.0,2.0,1570903.42,3010000.0,2890457
2016.0,2016-09-24,u,600.3,135.77,2.0,1.0,1.0,Glen Iris,9.2,1474675200.0,0.0,1570903.42,785000.0,761709
2017.0,2017-02-25,h,775.0,155.0,4.0,2.0,2.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,1950000.0,2111327
2017.0,2017-02-25,h,700.0,142.0,3.0,1.0,2.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,2200000.0,1801247
2017.0,2017-02-25,h,609.0,140.0,3.0,1.0,3.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,1751000.0,1389526
2017.0,2017-02-25,h,548.0,205.0,4.0,2.0,3.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,1857000.0,1779062
2017.0,2017-02-25,u,602.0,121.03,1.0,1.0,1.0,Glen Iris,9.2,1487980800.0,0.0,1570903.42,375000.0,570421
2017.0,2017-02-25,u,607.67,74.0,2.0,1.0,2.0,Glen Iris,9.2,1487980800.0,0.0,1570903.42,720000.0,760537
2017.0,2017-02-25,h,401.0,107.0,3.0,1.0,3.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,1500000.0,1470524
2017.0,2017-02-25,h,603.0,246.0,4.0,3.0,2.0,Glen Iris,9.2,1487980800.0,2.0,1570903.42,2725000.0,2083468
2016.0,2016-07-26,h,553.0,181.96,2.0,1.0,1.0,Glen Iris,9.2,1469491200.0,2.0,1570903.42,1723000.0,1654512
2016.0,2016-07-26,u,626.77,121.0,2.0,1.0,1.0,Glen Iris,9.2,1469491200.0,0.0,1570903.42,529500.0,500761
2016.0,2016-07-26,h,762.0,153.0,3.0,1.0,2.0,Glen Iris,9.2,1469491200.0,2.0,1570903.42,2800000.0,2173022
2016.0,2016-06-27,h,685.0,143.0,3.0,1.0,2.0,Glen Iris,9.2,1466985600.0,2.0,1570903.42,1665000.0,1523177
2016.0,2016-06-27,u,624.08,80.0,2.0,1.0,1.0,Glen Iris,9.2,1466985600.0,0.0,1570903.42,600000.0,591949
2016.0,2016-06-27,h,615.0,607.0,3.0,1.0,2.0,Glen Iris,9.2,1466985600.0,2.0,1570903.42,1420000.0,1382543
2016.0,2016-11-27,t,634.68,167.51,3.0,1.64,1.76,Glen Iris,9.2,1480204800.0,1.0,1570903.42,1275000.0,1263366
2016.0,2016-11-27,h,307.0,176.67,3.0,2.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,1550000.0,1543794
2016.0,2016-11-27,u,805.0,121.05,1.0,1.0,1.0,Glen Iris,9.2,1480204800.0,0.0,1570903.42,420000.0,397120
2016.0,2016-11-27,h,706.0,185.0,4.0,2.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,1920000.0,1941806
2016.0,2016-11-27,h,696.0,187.39,5.0,3.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,2100000.0,2112928
2016.0,2016-11-27,h,654.0,354.0,5.0,2.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,2410000.0,2379993
2016.0,2016-11-27,h,645.0,216.0,4.0,2.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,2100000.0,2023014
2016.0,2016-11-27,h,1485.0,295.0,4.0,2.0,2.0,Glen Iris,9.2,1480204800.0,2.0,1570903.42,2950000.0,2855851
2016.0,2016-05-28,u,627.33,121.02,2.0,1.0,1.0,Glen Iris,9.2,1464393600.0,0.0,1570903.42,390000.0,401227
2016.0,2016-05-28,h,1339.0,270.0,5.0,2.0,2.0,Glen Iris,9.2,1464393600.0,2.0,1570903.42,3365000.0,2981812
2016.0,2016-05-28,h,397.0,172.02,3.5,2.0,3.0,Glen Iris,9.2,1464393600.0,2.0,1570903.42,1390000.0,1485697
2016.0,2016-05-28,h,394.0,183.45,4.0,3.0,2.0,Glen Iris,9.2,1464393600.0,2.0,1570903.42,1802000.0,1879226
2016.0,2016-08-28,h,682.44,185.3,3.0,1.86,1.87,Glen Iris,9.2,1472342400.0,2.0,1570903.42,1950000.0,1984762
2016.0,2016-08-28,h,464.0,169.07,3.0,1.0,2.0,Glen Iris,9.2,1472342400.0,2.0,1570903.42,1310000.0,1349659
2016.0,2016-08-28,h,648.0,193.0,3.0,2.0,2.0,Glen Iris,9.2,1472342400.0,2.0,1570903.42,1931000.0,1790654
2016.0,2016-08-28,h,592.84,175.7,4.0,1.74,1.81,Glen Iris,9.2,1472342400.0,2.0,1570903.42,1528800.0,1534620
2016.0,2016-08-28,h,401.0,185.94,3.5,2.0,4.0,Glen Iris,9.2,1472342400.0,2.0,1570903.42,2000000.0,2021670
2016.0,2016-08-28,h,438.0,107.0,2.0,1.0,2.0,Glen Iris,9.2,1472342400.0,2.0,1570903.42,1250000.0,1251948
2016.0,2016-07-30,h,709.0,672.0,5.0,3.0,2.0,Glen Iris,9.2,1469836800.0,2.0,1570903.42,2400000.0,2332395
2016.0,2016-07-30,u,627.24,121.04,2.0,1.0,1.0,Glen Iris,9.2,1469836800.0,0.0,1570903.42,460000.0,449108
2016.0,2016-07-30,h,606.52,176.55,2.0,1.75,1.81,Glen Iris,9.2,1469836800.0,2.0,1570903.42,1541000.0,1545331
2016.0,2016-03-09,t,620.16,121.44,3.0,1.38,1.59,Glenroy,13.0,1457481600.0,1.0,656994.03,585000.0,591647
2016.0,2016-03-09,h,696.0,118.0,3.0,1.0,2.0,Glenroy,13.0,1457481600.0,2.0,656994.03,610000.0,641464
2016.0,2016-03-09,t,627.57,121.03,3.0,1.32,1.46,Glenroy,13.0,1457481600.0,1.0,656994.03,480000.0,464227
2016.0,2016-03-09,h,611.3,128.41,3.0,1.44,1.7,Glenroy,13.0,1457481600.0,2.0,656994.03,681500.0,671892
2016.0,2016-03-09,h,616.34,124.25,3.0,1.42,1.65,Glenroy,13.0,1457481600.0,2.0,656994.03,640000.0,641530
2016.0,2016-03-09,h,611.56,130.45,3.0,1.45,1.72,Glenroy,13.0,1457481600.0,2.0,656994.03,712000.0,688643
2016.0,2016-03-12,h,640.0,144.0,3.0,1.0,3.0,Glenroy,13.0,1457740800.0,2.0,656994.03,610000.0,727306
2016.0,2016-03-12,t,244.0,3.0,3.0,2.0,2.0,Glenroy,13.0,1457740800.0,1.0,656994.03,555000.0,498477
2016.0,2016-03-12,h,336.0,120.93,3.0,1.0,1.0,Glenroy,13.0,1457740800.0,2.0,656994.03,500000.0,488181
2016.0,2016-03-12,h,594.52,136.77,3.0,1.49,1.74,Glenroy,13.0,1457740800.0,2.0,656994.03,800000.0,752754
2016.0,2016-03-12,h,766.0,127.0,3.0,1.0,2.0,Glenroy,13.0,1457740800.0,2.0,656994.03,806500.0,705085
2016.0,2016-03-12,h,700.0,163.61,5.0,3.0,2.0,Glenroy,13.0,1457740800.0,2.0,656994.03,1150000.0,997753
2017.0,2017-04-03,h,487.0,140.51,5.0,3.0,1.0,Glenroy,13.0,1491177600.0,2.0,656994.03,850000.0,742231
2017.0,2017-04-03,t,623.06,121.14,3.0,1.37,1.56,Glenroy,13.0,1491177600.0,1.0,656994.03,565000.0,576861
2017.0,2017-04-03,h,592.89,134.02,2.0,1.47,1.73,Glenroy,13.0,1491177600.0,2.0,656994.03,758000.0,736941
2017.0,2017-04-03,h,620.42,121.51,3.0,1.39,1.59,Glenroy,13.0,1491177600.0,2.0,656994.03,590000.0,576507
2017.0,2017-04-03,h,683.0,138.0,4.0,2.0,1.0,Glenroy,13.0,1491177600.0,2.0,656994.03,550000.0,764188
2017.0,2017-04-03,h,700.0,105.0,3.0,1.0,4.0,Glenroy,13.0,1491177600.0,2.0,656994.03,822000.0,680818
2017.0,2017-04-03,h,1029.0,136.0,3.0,2.0,3.0,Glenroy,13.0,1491177600.0,2.0,656994.03,980000.0,852119
2017.0,2017-04-03,h,617.33,123.23,2.0,1.42,1.64,Glenroy,13.0,1491177600.0,2.0,656994.03,625000.0,616401
2016.0,2016-04-06,h,616.11,125.16,3.0,1.43,1.66,Glenroy,13.0,1459900800.0,2.0,656994.03,645150.0,629152
2016.0,2016-04-06,h,618.7,122.27,2.0,1.4,1.61,Glenroy,13.0,1459900800.0,2.0,656994.03,607000.0,581585
2016.0,2016-06-08,h,652.0,127.79,3.0,1.0,1.0,Glenroy,13.0,1465344000.0,2.0,656994.03,670000.0,687019
2016.0,2016-06-08,u,164.0,100.0,2.0,1.0,1.0,Glenroy,13.0,1465344000.0,0.0,656994.03,430000.0,434487
2016.0,2016-06-08,h,832.0,140.68,2.0,1.0,2.0,Glenroy,13.0,1465344000.0,2.0,656994.03,852500.0,771847
2016.0,2016-06-08,h,1011.0,158.55,4.0,2.0,4.0,Glenroy,13.0,1465344000.0,2.0,656994.03,1025000.0,956762
2016.0,2016-07-05,h,164.0,114.0,2.0,1.0,1.0,Glenroy,13.0,1467676800.0,2.0,656994.03,540000.0,519642
2016.0,2016-07-05,t,627.08,121.03,3.0,1.33,1.48,Glenroy,13.0,1467676800.0,1.0,656994.03,500000.0,476478
2016.0,2016-07-05,h,617.33,123.23,3.0,1.41,1.64,Glenroy,13.0,1467676800.0,2.0,656994.03,625000.0,602166
2016.0,2016-07-11,h,618.32,127.0,5.0,1.43,1.68,Glenroy,13.0,1468195200.0,2.0,656994.03,665000.0,662358
2016.0,2016-07-11,h,643.0,121.04,2.0,1.0,2.0,Glenroy,13.0,1468195200.0,2.0,656994.03,530000.0,542848
2016.0,2016-08-10,h,674.0,131.76,3.0,1.0,2.0,Glenroy,13.0,1470787200.0,2.0,656994.03,721000.0,720946
2016.0,2016-08-10,h,640.0,97.0,3.0,1.0,4.0,Glenroy,13.0,1470787200.0,2.0,656994.03,737000.0,683723
2016.0,2016-08-10,h,701.0,121.38,3.0,1.0,1.0,Glenroy,13.0,1470787200.0,2.0,656994.03,575500.0,561860
